condition,ripple_snr,n_channels,carrier_fraction,seed,detector,runtime_s,n_events,error,recall,precision,onset_ms,offset_ms,threshold_parameter,threshold_value
ripples,4.0,32,1.0,0,Long_sharp_wave_ripple_detector,0.15191416698507965,32,,0.8,1.0,12.876147574017338,-13.810821592919353,,
ripples,4.0,32,1.0,0,Carey_candidate_detector,0.26667066605295986,40,,1.0,1.0,-6.582331604086278,6.673668872554828,,
ripples,4.0,32,1.0,0,multiunit_HSE_detector,0.07477366604143754,46,,1.0,0.8695652173913043,-18.49311170010104,18.137813013716197,,
ripples,4.0,32,1.0,1,Kay_ripple_detector,0.13439083297271281,50,,0.975,0.78,11.646981019524105,-12.03061690827667,,
ripples,4.0,32,1.0,1,Karlsson_ripple_detector,0.34724308300064877,50,,0.975,0.78,-13.860748314968419,22.989877994277208,,
ripples,4.0,32,1.0,1,Roumis_ripple_detector,0.26013524999143556,51,,0.975,0.7647058823529411,11.646981019524105,-11.363950241616294,,
ripples,4.0,32,1.0,1,Shvartsman_ripple_detector,0.3445897090132348,40,,0.95,0.95,-14.10688364772028,23.053078708869634,,
ripples,4.0,32,1.0,1,Yu_ripple_detector,0.3339174590073526,196,,1.0,0.20918367346938777,11.691859676570715,-12.263642228390381,,
ripples,4.0,32,1.0,1,Zugaro_ripple_detector,0.017015332996379584,42,,0.975,0.9285714285714286,25.546581258673484,-23.945769661153804,,
ripples,4.0,32,1.0,1,Long_sharp_wave_ripple_detector,0.16830083297099918,37,,0.875,0.9459459459459459,22.954338651061335,-24.55536685633497,,
ripples,4.0,32,1.0,1,Carey_candidate_detector,0.2672515839803964,40,,1.0,1.0,-4.440216981052458,2.7991005153502613,,
ripples,4.0,32,1.0,1,multiunit_HSE_detector,0.07323083298979327,46,,1.0,0.8695652173913043,-20.053444212141613,14.751949076840631,,
ripples,4.0,32,1.0,2,Kay_ripple_detector,0.1394343749852851,54,,0.95,0.7037037037037037,13.113470438493202,-12.446330020043916,,
ripples,4.0,32,1.0,2,Karlsson_ripple_detector,0.3656975419726223,55,,0.95,0.6909090909090909,-2.8385126602450406,8.853438323008334,,
ripples,4.0,32,1.0,2,Roumis_ripple_detector,0.26242304197512567,55,,0.95,0.6909090909090909,12.952071025365441,-13.34931010492113,,
ripples,4.0,32,1.0,2,Shvartsman_ripple_detector,0.34794587502256036,37,,0.875,0.9459459459459459,-3.158379405164169,11.824027968586392,,
ripples,4.0,32,1.0,2,Yu_ripple_detector,0.3456845830078237,162,,1.0,0.24691358024691357,13.768521913879894,-14.015976771587724,,
ripples,4.0,32,1.0,2,Zugaro_ripple_detector,0.01757666701450944,39,,0.825,0.8461538461538461,26.193898113277214,-23.830433520615202,,
ripples,4.0,32,1.0,2,Long_sharp_wave_ripple_detector,0.17080304201226681,36,,0.8,0.8888888888888888,18.957847216409363,-19.472152429404588,,
ripples,4.0,32,1.0,2,Carey_candidate_detector,0.2738480000407435,38,,0.95,1.0,-4.3811678952607735,1.3360225367478051,,
ripples,4.0,32,1.0,2,multiunit_HSE_detector,0.07388595800148323,49,,1.0,0.8163265306122449,-17.572990090936713,16.99453014262886,,
ripples,6.0,4,1.0,0,Kay_ripple_detector,0.025181375036481768,43,,1.0,0.9302325581395349,4.399501412414963,-6.723728768236015,,
ripples,6.0,4,1.0,0,Karlsson_ripple_detector,0.043714041996281594,40,,1.0,1.0,-4.568918344570072,8.326110366482453,,
ripples,6.0,4,1.0,0,Roumis_ripple_detector,0.033159791957587004,42,,1.0,0.9523809523809523,4.399501412414963,-6.691112642997155,,
ripples,6.0,4,1.0,0,Shvartsman_ripple_detector,0.04485391598427668,40,,1.0,1.0,-4.568918344570072,8.326110366482453,,
ripples,6.0,4,1.0,0,Yu_ripple_detector,0.050257124996278435,57,,1.0,0.7017543859649122,5.994522050897899,-5.823295718197841,,
ripples,6.0,4,1.0,0,Zugaro_ripple_detector,0.010049625008832663,39,,0.975,1.0,20.504829965247495,-20.96544784615162,,
ripples,6.0,4,1.0,0,Long_sharp_wave_ripple_detector,0.17316129099344835,38,,0.925,0.9736842105263158,13.879311439737307,-12.114126392859248,,
ripples,6.0,4,1.0,0,Carey_candidate_detector,0.15841162501601502,40,,1.0,1.0,-3.9877545197768427,4.347367662354884,,
ripples,6.0,4,1.0,0,multiunit_HSE_detector,0.07446933398023248,47,,1.0,0.851063829787234,-13.312060427637107,15.852842799802147,,
ripples,6.0,4,1.0,1,Kay_ripple_detector,0.024909416039008647,41,,1.0,0.975609756097561,8.296305059334319,-8.825480318442658,,
ripples,6.0,4,1.0,1,Karlsson_ripple_detector,0.044884166039992124,40,,1.0,1.0,-4.4839710992370385,-0.9743486787456845,,
ripples,6.0,4,1.0,1,Roumis_ripple_detector,0.033765000000130385,41,,1.0,0.975609756097561,8.22082663957957,-8.825480318442658,,
ripples,6.0,4,1.0,1,Shvartsman_ripple_detector,0.04432720900513232,40,,1.0,1.0,-4.4839710992370385,-0.9743486787456845,,
ripples,6.0,4,1.0,1,Yu_ripple_detector,0.05039704201044515,79,,1.0,0.5063291139240507,9.237912766010936,-10.613587957791992,,
